ID,Customer ID,Age,Gender,State,Annual Income,Annual Disposal,Education Level,Zip Code
585,CB001585,44.0,Male,Massachusetts,120000.0,7200.0,Bachelor's Degree,2025
11,CB001011,34.0,Other,Georgia,50000.0,1500.0,Doctorate Degree,30145
356,CB001356,43.0,Female,Kansas,100000.0,9000.0,Master's Degree,66833
965,CB001965,35.0,Female,Ohio,96000.0,2880.0,High School Diploma,45132
504,CB001504,39.0,Female,Louisiana,69000.0,2070.0,Doctorate Degree,71301
1246,CB002246,29.0,Female,Kentucky,46000.0,3680.0,Master's Degree,41501
619,CB001619,47.0,Female,Washington,100000.0,8000.0,High School Diploma,99012
1197,CB002197,30.0,Female,California,27000.0,1350.0,GED,93653
1244,CB002244,33.0,Female,Texas,35000.0,2800.0,Some College,75422
1227,CB002227,38.0,Other,Michigan,59000.0,3540.0,Bachelor's Degree,48433
1491,CB002491,19.0,Female,Georgia,3100.0,124.0,GED,30060
33,CB001033,38.0,Female,North Carolina,72000.0,4320.0,High School Diploma,28032
777,CB001777,19.0,Male,Montana,4900.0,343.0,Doctorate Degree,59064
752,CB001752,41.0,Male,New York,150000.0,10500.0,Some College,13606
597,CB001597,28.0,Female,Washington,28000.0,2240.0,High School Diploma,98012
1121,CB002121,33.0,Female,New York,26000.0,1300.0,Some College,12036
441,CB001441,31.0,Male,Ohio,40000.0,2000.0,High School Diploma,43942
1457,CB002457,34.0,Other,Arizona,38000.0,3040.0,High School Diploma,85551
522,CB001522,37.0,Female,Ohio,57000.0,5130.0,Doctorate Degree,43110
263,CB001263,33.0,Male,Oklahoma,31000.0,2170.0,Some College,73505
633,CB001633,27.0,Male,Vermont,28000.0,1680.0,High School Diploma,5068
142,CB001142,43.0,Male,Texas,130000.0,10400.0,Master's Degree,76557
499,CB001499,46.0,Male,North Dakota,110000.0,5500.0,Some College,58353
1328,CB002328,29.0,Other,Kansas,46000.0,3680.0,High School Diploma,67226
261,CB001261,35.0,Male,California,52000.0,2600.0,High School Diploma,91905
1454,CB002454,44.0,Female,Nebraska,100000.0,7000.0,High School Diploma,68332
910,CB001910,47.0,Male,Illinois,140000.0,5600.0,Master's Degree,61524
1324,CB002324,43.0,Male,Pennsylvania,120000.0,6000.0,Bachelor's Degree,16511
182,CB001182,40.0,Female,Arizona,6000.0,420.0,Bachelor's Degree,86432
1313,CB002313,41.0,Female,California,110000.0,5500.0,High School Diploma,90680
2,CB001002,30.0,Male,Missouri,49000.0,1470.0,Some College,63073
751,CB001751,41.0,Female,New Hampshire,140000.0,4200.0,Master's Degree,3832
1261,CB002261,33.0,Female,Virginia,40000.0,2000.0,High School Diploma,22079
699,CB001699,35.0,Female,Maryland,69000.0,3450.0,Some College,21797
819,CB001819,46.0,Male,Georgia,140000.0,9800.0,High School Diploma,30458
1377,CB002377,31.0,Other,California,48000.0,5272.0,Some College,93261
1163,CB002163,42.0,Male,Washington,130000.0,10400.0,GED,99301
1385,CB002385,26.0,Male,Arizona,42000.0,3780.0,Master's Degree,86314
623,CB001623,39.0,Male,New Mexico,89000.0,3560.0,High School Diploma,87321
417,CB001417,24.0,Male,Nebraska,22000.0,1320.0,High School Diploma,68946
851,CB001851,22.0,Female,New York,21000.0,1680.0,Some College,14808
1064,CB002064,35.0,Other,Indiana,52000.0,4680.0,High School Diploma,47905
945,CB001945,37.0,Female,West Virginia,93000.0,8370.0,Some College,26534
980,CB001980,45.0,Male,Mississippi,120000.0,7200.0,Bachelor's Degree,39426
194,CB001194,30.0,Female,Florida,49000.0,3430.0,High School Diploma,33014
217,CB001217,21.0,Male,Oregon,14000.0,840.0,Some College,97865
863,CB001863,26.0,Other,Iowa,25000.0,2250.0,High School Diploma,50669
315,CB001315,22.0,Male,New York,16000.0,800.0,Some College,10580
885,CB001885,25.0,Male,Tennessee,43000.0,2150.0,GED,37377
1032,CB002032,42.0,Female,Michigan,110000.0,3300.0,Some College,48661
829,CB001829,33.0,Female,Missouri,141836.0,1550.0,Some College,65692
351,CB001351,40.0,Female,Arkansas,110000.0,9900.0,Bachelor's Degree,72539
322,CB001322,18.0,Female,Michigan,2500.0,100.0,GED,49240
804,CB001804,21.0,Female,West Virginia,19000.0,1710.0,High School Diploma,26152
1250,CB002250,42.0,Female,Arkansas,140000.0,4200.0,Some College,72017
688,CB001688,31.0,Male,California,39000.0,3510.0,High School Diploma,94618
62,CB001062,26.0,Female,Texas,37000.0,3330.0,Some College,76657
368,CB001368,16.0,Male,Washington,430.0,30.0,Some College,98601
721,CB001721,23.0,Female,California,19000.0,1140.0,GED,92553
596,CB001596,47.0,Male,California,140000.0,12600.0,Some College,93619
507,CB001507,22.0,Other,North Dakota,23000.0,1380.0,High School Diploma,58467
44,CB001044,34.0,Other,Iowa,26000.0,780.0,High School Diploma,52748
1215,CB002215,34.0,Female,Puerto Rico,34000.0,2040.0,Some College,698
40,CB001040,18.0,Male,Alabama,4400.0,396.0,High School Diploma,35441
1205,CB002205,27.0,Female,Oregon,27000.0,1080.0,GED,97050
1082,CB002082,47.0,Male,Pennsylvania,120000.0,8400.0,Some College,15378
231,CB001231,26.0,Male,Pennsylvania,29000.0,2610.0,Master's Degree,15435
606,CB001606,39.0,Male,Mississippi,63000.0,5670.0,GED,38677
1080,CB002080,30.0,Male,Georgia,34000.0,2380.0,Some College,30565
854,CB001854,27.0,Other,Nebraska,28000.0,1960.0,Bachelor's Degree,68442
657,CB001657,23.0,Female,Missouri,20000.0,1600.0,High School Diploma,65052
306,CB001306,44.0,Other,West Virginia,130000.0,3900.0,High School Diploma,25103
110,CB001110,30.0,Male,Indiana,28000.0,2520.0,Bachelor's Degree,46978
349,CB001349,42.0,Male,West Virginia,110000.0,4400.0,High School Diploma,25162
376,CB001376,17.0,Male,Oklahoma,730.0,51.0,GED,73647
22,CB001022,26.0,Male,Virginia,48000.0,2880.0,High School Diploma,22834
1061,CB002061,47.0,Female,Missouri,110000.0,3300.0,Some College,64153
602,CB001602,48.0,Male,California,120000.0,7200.0,Some College,91205
238,CB001238,34.0,Male,Virginia,23000.0,920.0,High School Diploma,22847
212,CB001212,48.0,Male,Tennessee,120000.0,7200.0,Some College,37027
1404,CB002404,28.0,Other,California,40000.0,3600.0,High School Diploma,92518
1102,CB002102,16.0,Male,Florida,1400.0,70.0,High School Diploma,33308
1094,CB002094,20.0,Female,Illinois,5600.0,280.0,Some College,62547
431,CB001431,25.0,Female,Illinois,46000.0,1840.0,High School Diploma,60514
927,CB001927,32.0,Male,Ohio,46000.0,4140.0,High School Diploma,43842
578,CB001578,45.0,Female,Illinois,110000.0,3300.0,Bachelor's Degree,62522
242,CB001242,33.0,Female,Texas,45000.0,1350.0,Bachelor's Degree,78253
757,CB001757,46.0,Male,Pennsylvania,140000.0,4200.0,Bachelor's Degree,15906
838,CB001838,38.0,Male,Florida,64000.0,3840.0,Some College,33316
451,CB001451,47.0,Female,Oregon,150000.0,7500.0,Bachelor's Degree,97326
80,CB001080,17.0,Male,Pennsylvania,670.0,54.0,GED,19501
1455,CB002455,37.0,Female,Wyoming,85000.0,4250.0,Doctorate Degree,82217
555,CB001555,31.0,Male,South Dakota,26000.0,1560.0,High School Diploma,57259
1221,CB002221,44.0,Male,California,150000.0,7500.0,Some College,91304
1393,CB002393,45.0,Female,Pennsylvania,120000.0,8400.0,High School Diploma,15137
369,CB001369,18.0,Other,Ohio,2200.0,154.0,High School Diploma,44067
567,CB001567,37.0,Male,Montana,67000.0,2680.0,Master's Degree,59315
906,CB001906,43.0,Female,Michigan,130000.0,6500.0,Bachelor's Degree,49686
762,CB001762,40.0,Male,Michigan,120000.0,10800.0,Master's Degree,48197
399,CB001399,46.0,Male,Mississippi,110000.0,6600.0,High School Diploma,38917
1077,CB002077,39.0,Female,Maryland,63000.0,1890.0,GED,21853
489,CB001489,43.0,Female,California,150000.0,6000.0,GED,93313
787,CB001787,20.0,Male,Michigan,8400.0,672.0,GED,48853
773,CB001773,31.0,Male,Montana,32000.0,1600.0,Bachelor's Degree,59461
1136,CB002136,45.0,Female,Washington,110000.0,8800.0,High School Diploma,98022
211,CB001211,44.0,Male,New York,140000.0,7000.0,GED,14843
343,CB001343,22.0,Other,Wyoming,18000.0,900.0,Some College,82723
725,CB001725,42.0,Male,Florida,100000.0,5000.0,GED,33407
412,CB001412,32.0,Male,Alabama,48000.0,1440.0,Master's Degree,35986
576,CB001576,20.0,Female,Utah,6400.0,576.0,High School Diploma,84733
439,CB001439,31.0,Female,Georgia,38000.0,3040.0,GED,30711
275,CB001275,33.0,Male,Illinois,41000.0,1640.0,High School Diploma,60053
1190,CB002190,22.0,Male,Washington,11000.0,660.0,Some College,98527
1447,CB002447,40.0,Male,North Carolina,150000.0,9000.0,Master's Degree,27890
1257,CB002257,34.0,Male,Missouri,32000.0,1920.0,High School Diploma,64459
1284,CB002284,30.0,Female,Missouri,40000.0,3600.0,Bachelor's Degree,65285
1026,CB002026,40.0,Other,North Dakota,140000.0,9800.0,High School Diploma,58062
720,CB001720,39.0,Female,Indiana,65000.0,3900.0,Bachelor's Degree,46201
588,CB001588,22.0,Male,California,16000.0,800.0,Bachelor's Degree,95482
127,CB001127,17.0,Female,New York,1400.0,56.0,GED,11970
389,CB001389,29.0,Male,Michigan,45000.0,4050.0,Master's Degree,49265
577,CB001577,18.0,Female,California,2400.0,72.0,High School Diploma,91791
1013,CB002013,42.0,Male,Texas,120000.0,9600.0,Some College,75206
73,CB001073,21.0,Male,New Jersey,19000.0,760.0,Some College,7066
96,CB001096,21.0,Female,Pennsylvania,21000.0,1890.0,Some College,15924
1407,CB002407,24.0,Male,Michigan,22000.0,1980.0,Some College,48727
1070,CB002070,33.0,Male,Montana,29000.0,2610.0,Some College,59343
1067,CB002067,39.0,Other,North Dakota,76000.0,5320.0,High School Diploma,58239
1117,CB002117,35.0,Male,Wisconsin,70000.0,6300.0,High School Diploma,54135
162,CB001162,46.0,Male,Michigan,130000.0,3900.0,Master's Degree,48335
535,CB001535,28.0,Male,Illinois,36000.0,3240.0,GED,60406
1451,CB002451,17.0,Female,Washington,1100.0,44.0,Master's Degree,98372
765,CB001765,25.0,Male,Missouri,30000.0,1800.0,High School Diploma,64858
392,CB001392,39.0,Male,Idaho,62000.0,5580.0,Master's Degree,83301
1108,CB002108,35.0,Male,Tennessee,100000.0,7000.0,High School Diploma,37317
982,CB001982,17.0,Male,North Carolina,530.0,16.0,High School Diploma,28326
133,CB001133,30.0,Male,Missouri,43000.0,1290.0,Some College,64433
511,CB001511,41.0,Female,Massachusetts,110000.0,3300.0,High School Diploma,2356
643,CB001643,41.0,Female,Virginia,110000.0,9900.0,Master's Degree,22654
1175,CB002175,29.0,Male,North Carolina,43000.0,3440.0,Some College,28698
620,CB001620,42.0,Female,Montana,130000.0,7800.0,Bachelor's Degree,59482
805,CB001805,19.0,Female,California,2100.0,63.0,High School Diploma,94534
1350,CB002350,37.0,Male,West Virginia,84000.0,6720.0,Master's Degree,26134
1498,CB002498,21.0,Female,Colorado,130000.0,7800.0,Master's Degree,80824
130,CB001130,41.0,Male,California,120000.0,7200.0,High School Diploma,92059
17,CB001017,18.0,Male,New Jersey,3300.0,99.0,High School Diploma,7086
562,CB001562,35.0,Male,Massachusetts,68000.0,4080.0,High School Diploma,1571
1199,CB002199,27.0,Other,Illinois,34000.0,1360.0,High School Diploma,62914
213,CB001213,47.0,Male,Texas,140000.0,5600.0,High School Diploma,75853
196,CB001196,24.0,Female,Kansas,13000.0,1040.0,Some College,66840
904,CB001904,42.0,Female,Oklahoma,120000.0,9600.0,High School Diploma,74401
840,CB001840,29.0,Other,California,105796.0,4140.0,High School Diploma,95436
1142,CB002142,26.0,Female,New Mexico,45000.0,4050.0,Some College,87042
318,CB001318,28.0,Female,New York,36000.0,1800.0,Bachelor's Degree,12183
390,CB001390,17.0,Male,Kentucky,580.0,29.0,High School Diploma,41836
1158,CB002158,42.0,Male,Ohio,150000.0,9000.0,Bachelor's Degree,44682
886,CB001886,19.0,Female,Alaska,2700.0,189.0,High School Diploma,99662
551,CB001551,44.0,Male,Texas,130000.0,5200.0,Bachelor's Degree,78361
676,CB001676,17.0,Male,Oregon,1400.0,98.0,High School Diploma,97037
1048,CB002048,20.0,Female,Illinois,6500.0,520.0,High School Diploma,62028
1245,CB002245,28.0,Female,Oklahoma,47000.0,1880.0,Some College,73543
317,CB001317,29.0,Male,Michigan,41000.0,3280.0,High School Diploma,48234
1449,CB002449,23.0,Male,West Virginia,13000.0,1040.0,GED,26271
426,CB001426,23.0,Female,Kentucky,22000.0,1100.0,Some College,40010
215,CB001215,43.0,Male,California,110000.0,3300.0,GED,94579
480,CB001480,41.0,Other,Iowa,100000.0,5000.0,Some College,50240
1412,CB002412,19.0,Female,Oklahoma,2200.0,198.0,Doctorate Degree,73440
1366,CB002366,41.0,Male,Michigan,150000.0,7500.0,High School Diploma,48469
283,CB001283,21.0,Male,Missouri,18000.0,1440.0,Some College,63135
125,CB001125,33.0,Male,Massachusetts,37000.0,1110.0,Some College,1940
52,CB001052,16.0,Male,Virginia,190.0,11.0,Doctorate Degree,24225
1124,CB002124,44.0,Other,Pennsylvania,150000.0,12000.0,Some College,18624
72,CB001072,29.0,Female,Puerto Rico,34000.0,3060.0,Some College,976
925,CB001925,40.0,Male,Pennsylvania,140000.0,7000.0,GED,18812
1364,CB002364,23.0,Other,Kansas,25000.0,1750.0,Some College,67643
622,CB001622,27.0,Male,Indiana,46000.0,1840.0,Bachelor's Degree,46123
1130,CB002130,17.0,Male,California,1100.0,99.0,Master's Degree,93710
729,CB001729,27.0,Female,New York,33000.0,2640.0,Some College,12953
669,CB001669,21.0,Female,North Carolina,20000.0,1600.0,Some College,28428
1120,CB002120,18.0,Female,Iowa,4100.0,164.0,High School Diploma,50466
1179,CB002179,44.0,Male,Pennsylvania,140000.0,8400.0,Master's Degree,18058
913,CB001913,46.0,Female,Indiana,130000.0,3900.0,Bachelor's Degree,46126
1405,CB002405,21.0,Female,Alabama,24000.0,2160.0,High School Diploma,36441
1210,CB002210,16.0,Female,Minnesota,1600.0,112.0,Bachelor's Degree,55077
56,CB001056,30.0,Female,Michigan,50000.0,3000.0,Bachelor's Degree,49970
1401,CB002401,23.0,Male,Kentucky,17000.0,510.0,High School Diploma,41543
1356,CB002356,37.0,Female,Wisconsin,61360.0,8820.0,Some College,53587
134,CB001134,40.0,Female,Vermont,130000.0,5200.0,GED,5076
30,CB001030,30.0,Female,New Jersey,40000.0,3600.0,High School Diploma,7630
350,CB001350,33.0,Female,Colorado,49000.0,1470.0,Bachelor's Degree,80488
1344,CB002344,29.0,Male,Idaho,49000.0,2940.0,Some College,83851
1468,CB002468,45.0,Female,South Dakota,130000.0,11700.0,Some College,57576
1474,CB002474,40.0,Other,New Jersey,150000.0,12000.0,High School Diploma,7068
1139,CB002139,44.0,Male,West Virginia,110000.0,7700.0,Some College,24716
1241,CB002241,21.0,Male,Illinois,14000.0,980.0,Bachelor's Degree,60173
456,CB001456,37.0,Female,Texas,75000.0,4500.0,High School Diploma,79369
83,CB001083,19.0,Male,New Mexico,3400.0,102.0,High School Diploma,88022
865,CB001865,40.0,Male,California,140000.0,4200.0,GED,94586
1279,CB002279,39.0,Female,New York,72000.0,5040.0,Bachelor's Degree,10168
278,CB001278,48.0,Male,Kentucky,130000.0,5200.0,Some College,40514
14,CB001014,42.0,Male,Iowa,120000.0,6000.0,High School Diploma,50668
1410,CB002410,41.0,Male,New York,120000.0,3600.0,High School Diploma,13501
435,CB001435,21.0,Other,Texas,10000.0,800.0,Bachelor's Degree,76429
613,CB001613,46.0,Male,Texas,150000.0,10500.0,High School Diploma,78608
924,CB001924,44.0,Female,Arizona,120000.0,6000.0,Some College,85281
871,CB001871,41.0,Male,Florida,140000.0,12600.0,High School Diploma,34139
1271,CB002271,33.0,Male,Mississippi,26000.0,780.0,Some College,38944
1168,CB002168,35.0,Female,Illinois,75000.0,5250.0,Master's Degree,60160
1436,CB002436,20.0,Female,Pennsylvania,9800.0,294.0,High School Diploma,16410
842,CB001842,29.0,Female,Virginia,41000.0,2460.0,High School Diploma,23875
224,CB001224,26.0,Male,Texas,38000.0,2280.0,Master's Degree,78728
735,CB001735,23.0,Female,Minnesota,14000.0,560.0,High School Diploma,55322
1033,CB002033,17.0,Female,Minnesota,1100.0,33.0,High School Diploma,55798
43,CB001043,31.0,Male,Massachusetts,39000.0,1170.0,High School Diploma,2557
923,CB001923,38.0,Male,Texas,51000.0,3060.0,Some College,77831
1224,CB002224,31.0,Other,Utah,34000.0,1700.0,High School Diploma,84739
1282,CB002282,19.0,Male,New York,4300.0,258.0,Doctorate Degree,14108
1118,CB002118,20.0,Female,Texas,5600.0,448.0,Some College,76869
693,CB001693,27.0,Male,Oklahoma,45000.0,1800.0,Bachelor's Degree,73054
1427,CB002427,45.0,Male,Georgia,100000.0,6000.0,Some College,31032
1296,CB002296,38.0,Female,New Hampshire,82000.0,4920.0,Some College,3860
1419,CB002419,34.0,Male,North Carolina,36000.0,1080.0,High School Diploma,28511
187,CB001187,39.0,Male,Massachusetts,54000.0,3780.0,GED,2645
227,CB001227,36.0,Male,New York,51000.0,2550.0,Doctorate Degree,12170
341,CB001341,34.0,Male,Michigan,40000.0,3600.0,High School Diploma,49841
1348,CB002348,46.0,Male,Texas,150000.0,9000.0,Bachelor's Degree,75657
513,CB001513,43.0,Male,North Carolina,150000.0,13500.0,Master's Degree,27018
680,CB001680,35.0,Female,Wisconsin,100000.0,5000.0,High School Diploma,54474
35,CB001035,31.0,Other,Iowa,41000.0,1230.0,Some College,50237
1476,CB002476,18.0,Other,Missouri,2600.0,234.0,High School Diploma,65705
600,CB001600,39.0,Male,Nebraska,81000.0,3240.0,Some College,68138
998,CB001998,48.0,Female,Vermont,110000.0,7700.0,High School Diploma,5056
918,CB001918,29.0,Female,Texas,29000.0,870.0,Some College,76490
1315,CB002315,31.0,Female,Montana,28000.0,2520.0,Some College,59758
849,CB001849,36.0,Male,Minnesota,82000.0,7380.0,GED,56577
168,CB001168,34.0,Male,Kansas,35000.0,2450.0,Some College,66026
394,CB001394,31.0,Other,Michigan,3400.0,204.0,High School Diploma,48211
977,CB001977,28.0,Female,North Carolina,28000.0,1120.0,Bachelor's Degree,27051
1256,CB002256,41.0,Female,Nevada,130000.0,10400.0,High School Diploma,89801
968,CB001968,19.0,Male,Montana,3100.0,186.0,GED,59854
1403,CB002403,40.0,Male,New York,140000.0,5600.0,Bachelor's Degree,12970
733,CB001733,17.0,Male,Georgia,470.0,19.0,Master's Degree,30401
1242,CB002242,48.0,Female,California,100000.0,6000.0,Some College,93526
967,CB001967,46.0,Male,West Virginia,140000.0,11200.0,GED,24737
532,CB001532,43.0,Female,Oklahoma,120000.0,8400.0,Bachelor's Degree,74468
1243,CB002243,42.0,Male,Virginia,120000.0,4800.0,Some College,23315
81,CB001081,27.0,Male,South Dakota,48000.0,2400.0,Some College,57278
960,CB001960,43.0,Male,Kansas,120000.0,8400.0,GED,66760
1213,CB002213,25.0,Female,Wyoming,26000.0,1300.0,Bachelor's Degree,82414
875,CB001875,41.0,Other,Colorado,130000.0,11700.0,Master's Degree,80924
611,CB001611,30.0,Female,North Carolina,36000.0,2160.0,GED,28693
204,CB001204,33.0,Male,Missouri,43000.0,2580.0,GED,65658
820,CB001820,46.0,Female,Florida,120000.0,6000.0,High School Diploma,33129
831,CB001831,16.0,Female,Arkansas,1900.0,171.0,Some College,71956
628,CB001628,28.0,Male,New Hampshire,28000.0,1680.0,High School Diploma,3215
1302,CB002302,23.0,Male,California,22000.0,1320.0,GED,94956
1477,CB002477,20.0,Male,Florida,148005.0,354.0,Some College,33585
768,CB001768,19.0,Male,Pennsylvania,2300.0,161.0,High School Diploma,17084
1253,CB002253,28.0,Male,Pennsylvania,28000.0,1120.0,Some College,15853
1369,CB002369,40.0,Male,Oregon,130000.0,3900.0,GED,97014
825,CB001825,43.0,Male,Connecticut,100000.0,4000.0,Some College,6810
32,CB001032,43.0,Male,Illinois,141227.0,9000.0,Bachelor's Degree,61434
1043,CB002043,31.0,Female,Vermont,28000.0,1120.0,Some College,5252
1435,CB002435,26.0,Other,North Carolina,46000.0,2760.0,Master's Degree,27030
920,CB001920,44.0,Male,Maryland,130000.0,6500.0,High School Diploma,20646
1251,CB002251,30.0,Female,Massachusetts,37000.0,2220.0,Doctorate Degree,2467
1083,CB002083,32.0,Male,Iowa,32000.0,2240.0,High School Diploma,50138
1186,CB002186,28.0,Female,Georgia,47000.0,4230.0,GED,31302
249,CB001249,21.0,Male,Pennsylvania,22000.0,1540.0,Some College,15945
1446,CB002446,38.0,Male,Michigan,77000.0,3080.0,Some College,49269
1276,CB002276,16.0,Female,Wisconsin,1400.0,70.0,Doctorate Degree,53108
783,CB001783,30.0,Male,Michigan,42000.0,2100.0,Some College,49959
136,CB001136,24.0,Male,South Carolina,20000.0,1400.0,Doctorate Degree,29063
1329,CB002329,26.0,Male,Florida,25000.0,750.0,High School Diploma,34744
123,CB001123,46.0,Male,Arkansas,140000.0,8400.0,Bachelor's Degree,71659
1216,CB002216,35.0,Female,Texas,74000.0,3700.0,High School Diploma,78344
233,CB001233,17.0,Female,Maryland,240.0,14.0,High School Diploma,20758
791,CB001791,18.0,Male,Nebraska,2500.0,225.0,Doctorate Degree,68520
1050,CB002050,16.0,Male,Indiana,1600.0,112.0,GED,46530
95,CB001095,44.0,Female,Maryland,150000.0,7500.0,Bachelor's Degree,21863
936,CB001936,41.0,Male,Nebraska,140000.0,4200.0,Bachelor's Degree,68883
1021,CB002021,42.0,Female,Minnesota,150000.0,6000.0,High School Diploma,56443
1131,CB002131,41.0,Male,Georgia,130000.0,5200.0,Some College,30189
218,CB001218,26.0,Male,Minnesota,26000.0,2080.0,GED,55397
645,CB001645,41.0,Male,South Dakota,110000.0,5500.0,High School Diploma,57644
1196,CB002196,34.0,Female,Virginia,44000.0,2640.0,Bachelor's Degree,23962
21,CB001021,22.0,Female,Utah,14000.0,840.0,Some College,84334
1044,CB002044,27.0,Female,Minnesota,45000.0,2700.0,Some College,56165
1075,CB002075,41.0,Male,Nevada,130000.0,7800.0,Some College,89440
280,CB001280,40.0,Female,New York,140000.0,9800.0,Some College,12496
1499,CB002499,41.0,Male,Arkansas,140000.0,8400.0,Some College,72644
342,CB001342,22.0,Male,Maryland,17000.0,850.0,Some College,20882
1380,CB002380,48.0,Other,Alabama,130000.0,10400.0,Master's Degree,35082
464,CB001464,22.0,Female,California,15000.0,1050.0,High School Diploma,90064
1195,CB002195,19.0,Male,Missouri,3900.0,273.0,High School Diploma,64652
34,CB001034,36.0,Male,Michigan,72000.0,4320.0,High School Diploma,49017
1036,CB002036,43.0,Male,Kentucky,140000.0,8400.0,Some College,41301
251,CB001251,22.0,Female,Kansas,14000.0,840.0,High School Diploma,66502
433,CB001433,42.0,Male,Virginia,140000.0,8400.0,Some College,24577
384,CB001384,33.0,Male,North Carolina,29000.0,1740.0,Bachelor's Degree,28304
534,CB001534,40.0,Male,California,110000.0,8800.0,Bachelor's Degree,96124
1047,CB002047,19.0,Female,California,3100.0,155.0,High School Diploma,93309
695,CB001695,43.0,Male,New York,140000.0,7000.0,Bachelor's Degree,12502
1300,CB002300,29.0,Male,North Carolina,37000.0,3330.0,Some College,28350
563,CB001563,38.0,Male,Mississippi,96000.0,2880.0,High School Diploma,39115
763,CB001763,26.0,Male,Texas,43000.0,3440.0,Bachelor's Degree,78526
1425,CB002425,30.0,Female,Pennsylvania,30000.0,2700.0,Some College,16826
15,CB001015,31.0,Male,Arkansas,38000.0,1900.0,High School Diploma,71937
293,CB001293,18.0,Male,Michigan,2500.0,200.0,GED,49955
454,CB001454,30.0,Female,Wisconsin,46000.0,3680.0,High School Diploma,54448
279,CB001279,43.0,Male,West Virginia,110000.0,5500.0,Some College,26264
8,CB001008,24.0,Male,Pennsylvania,15000.0,1350.0,Some College,18104
521,CB001521,31.0,Female,Indiana,39000.0,2340.0,Some College,46802
1471,CB002471,30.0,Female,South Dakota,43000.0,3010.0,Bachelor's Degree,57758
1464,CB002464,43.0,Male,Nevada,150000.0,6000.0,Some College,89830
1222,CB002222,30.0,Female,Virginia,33000.0,1980.0,Some College,24148
670,CB001670,18.0,Male,North Dakota,3200.0,96.0,Some College,58640
495,CB001495,23.0,Female,Alabama,11000.0,990.0,Bachelor's Degree,35755
537,CB001537,20.0,Female,West Virginia,5800.0,406.0,GED,25261
415,CB001415,29.0,Other,Indiana,50000.0,2000.0,Bachelor's Degree,46563
615,CB001615,46.0,Male,California,110000.0,3300.0,GED,92868
666,CB001666,44.0,Male,Nebraska,130000.0,6500.0,Master's Degree,68863
1384,CB002384,31.0,Female,Ohio,37000.0,2590.0,Some College,44230
1008,CB002008,33.0,Female,Pennsylvania,40000.0,1200.0,Master's Degree,17329
591,CB001591,20.0,Female,Michigan,7800.0,702.0,GED,49406
1371,CB002371,42.0,Male,North Carolina,120000.0,3600.0,High School Diploma,27821
358,CB001358,44.0,Female,Maryland,110000.0,6600.0,Bachelor's Degree,21662
874,CB001874,23.0,Male,West Virginia,16000.0,1120.0,Some College,26617
135,CB001135,36.0,Other,Alabama,59000.0,4720.0,Bachelor's Degree,35801
878,CB001878,18.0,Other,Pennsylvania,2300.0,92.0,High School Diploma,19320
954,CB001954,30.0,Other,Illinois,33000.0,2640.0,High School Diploma,60605
1000,CB002000,19.0,Male,Ohio,4000.0,120.0,Bachelor's Degree,45861
1394,CB002394,34.0,Male,Georgia,37000.0,2220.0,Some College,30438
873,CB001873,38.0,Male,South Dakota,70000.0,4900.0,Some College,57446
907,CB001907,36.0,Male,California,72000.0,6480.0,High School Diploma,95559
568,CB001568,21.0,Male,Iowa,14000.0,980.0,GED,52737
1424,CB002424,42.0,Male,Ohio,110000.0,6600.0,High School Diploma,45030
1128,CB002128,17.0,Male,Louisiana,830.0,58.0,GED,70747
188,CB001188,25.0,Female,North Carolina,48000.0,1440.0,Bachelor's Degree,27343
806,CB001806,18.0,Female,Texas,4200.0,378.0,High School Diploma,76109
482,CB001482,34.0,Female,New York,34000.0,1700.0,High School Diploma,10708
1010,CB002010,19.0,Other,Connecticut,2900.0,87.0,High School Diploma,6254
909,CB001909,32.0,Male,Minnesota,43000.0,3010.0,Master's Degree,56335
678,CB001678,31.0,Male,Michigan,34000.0,2380.0,Bachelor's Degree,49762
1078,CB002078,20.0,Other,California,5400.0,486.0,GED,90210
1058,CB002058,39.0,Male,Ohio,93000.0,2730.0,Bachelor's Degree,44214
775,CB001775,16.0,Male,Maine,230.0,12.0,High School Diploma,4271
1207,CB002207,17.0,Male,Pennsylvania,1600.0,96.0,High School Diploma,17752
681,CB001681,20.0,Female,New Jersey,8800.0,616.0,High School Diploma,7847
310,CB001310,44.0,Male,West Virginia,120000.0,4800.0,Some College,25512
616,CB001616,30.0,Male,Minnesota,43000.0,3440.0,High School Diploma,56657
1005,CB002005,26.0,Male,New Hampshire,29000.0,1450.0,Bachelor's Degree,3598
61,CB001061,46.0,Female,Illinois,140000.0,4200.0,Master's Degree,61537
665,CB001665,37.0,Male,Iowa,84000.0,3360.0,Master's Degree,52245
981,CB001981,42.0,Female,Missouri,120000.0,10800.0,GED,64101
370,CB001370,24.0,Male,New Mexico,18000.0,540.0,Some College,87749
75,CB001075,16.0,Male,Kentucky,1100.0,33.0,Doctorate Degree,42220
1422,CB002422,25.0,Female,Texas,47000.0,4230.0,Some College,78712
618,CB001618,19.0,Male,California,3300.0,231.0,GED,92356
250,CB001250,34.0,Male,Kentucky,34000.0,3060.0,GED,42634
1415,CB002415,44.0,Male,California,120000.0,4800.0,High School Diploma,95610
117,CB001117,17.0,Male,Arkansas,1300.0,117.0,Bachelor's Degree,72857
93,CB001093,32.0,Male,Texas,41000.0,2050.0,Some College,75709
